order_item_refund_id,created_at,order_item_id,order_id,refund_amount_usd,user_id,primary_product_id,created_at:1,items_purchased
930,2014-08-21 9:33:59,21276,18419,49.99,226310,1,2014-08-05 11:33:59,2
931,2014-08-21 22:03:27,21319,18451,49.99,252666,1,2014-08-06 3:03:27,2
932,2014-08-22 17:34:30,21639,18690,49.99,228890,1,2014-08-12 4:34:30,2
933,2014-08-23 0:56:53,22216,19116,49.99,260106,1,2014-08-20 20:56:53,1
934,2014-08-23 9:47:42,22133,19054,49.99,259355,1,2014-08-19 17:47:42,1
935,2014-08-23 10:17:12,22129,19050,49.99,259295,1,2014-08-19 16:17:12,1
936,2014-08-23 10:59:57,21423,18530,45.99,253548,1,2014-08-07 13:59:57,2
937,2014-08-23 11:30:44,22155,19070,49.99,259587,1,2014-08-20 8:30:44,1
938,2014-08-23 16:59:26,21829,18830,45.99,257042,1,2014-08-14 17:59:26,2
939,2014-08-23 18:23:38,22107,19032,49.99,259081,3,2014-08-19 11:23:38,2
940,2014-08-24 0:13:24,22123,19046,49.99,259248,1,2014-08-19 15:13:24,1
941,2014-08-24 2:19:02,22215,19115,49.99,260091,1,2014-08-20 20:19:02,1
942,2014-08-24 5:00:16,21855,18849,45.99,257189,1,2014-08-15 1:00:16,2
943,2014-08-24 14:52:50,22166,19078,49.99,259725,1,2014-08-20 11:52:50,1
944,2014-08-24 18:04:51,22169,19081,49.99,259732,1,2014-08-20 12:04:51,2
945,2014-08-24 19:31:32,22208,19110,49.99,260028,1,2014-08-20 18:31:32,1
946,2014-08-24 20:13:15,22247,19138,49.99,260292,1,2014-08-21 9:13:15,2
947,2014-08-24 21:29:16,21939,18915,45.99,257773,3,2014-08-16 9:29:16,1
948,2014-08-24 22:22:47,22118,19042,59.99,259181,2,2014-08-19 13:22:47,1
949,2014-08-25 3:05:56,22142,19060,49.99,259494,1,2014-08-20 0:05:56,1
950,2014-08-25 4:26:32,22267,19154,45.99,260571,3,2014-08-21 16:26:32,1
951,2014-08-25 6:58:51,21841,18839,49.99,257108,1,2014-08-14 20:58:51,2
952,2014-08-25 17:10:20,22201,19105,45.99,259976,1,2014-08-20 17:10:20,2
953,2014-08-25 17:52:45,22177,19086,45.99,259774,3,2014-08-20 12:52:45,1
954,2014-08-25 22:31:25,22336,19206,49.99,261198,1,2014-08-22 16:31:25,2
955,2014-08-25 23:05:21,22316,19191,49.99,261023,1,2014-08-22 12:05:21,2
956,2014-08-26 9:21:22,22117,19041,45.99,259175,3,2014-08-19 13:21:22,1
957,2014-08-26 20:07:18,21592,18657,59.99,255092,2,2014-08-11 12:07:18,2
958,2014-08-27 22:20:37,21876,18866,49.99,257292,1,2014-08-15 9:20:37,1
959,2014-08-28 19:54:31,22375,19237,49.99,235788,1,2014-08-23 23:54:31,1
960,2014-08-29 4:11:28,21889,18877,49.99,247618,1,2014-08-15 11:11:28,1
961,2014-08-29 8:14:46,22481,19313,45.99,262462,3,2014-08-25 20:14:46,1
962,2014-08-29 10:49:59,22270,19157,49.99,246711,1,2014-08-21 16:49:59,2
963,2014-08-29 13:15:34,22312,19188,49.99,260977,1,2014-08-22 11:15:34,1
964,2014-08-29 13:57:56,21794,18805,45.99,256639,3,2014-08-14 2:57:56,2
965,2014-08-29 18:39:41,22505,19329,49.99,225917,1,2014-08-26 11:39:41,1
966,2014-08-29 19:00:03,22356,19222,49.99,261471,1,2014-08-23 11:00:03,1
967,2014-08-29 19:20:47,22068,19005,49.99,258718,1,2014-08-18 17:20:47,2
968,2014-08-29 19:56:30,22167,19079,49.99,259722,1,2014-08-20 11:56:30,1
969,2014-08-29 22:09:07,22357,19223,49.99,261470,1,2014-08-23 11:09:07,1
970,2014-08-30 4:08:19,21887,18876,49.99,247201,1,2014-08-15 11:08:19,2
971,2014-08-30 8:11:42,22545,19358,45.99,263141,3,2014-08-26 22:11:42,1
972,2014-08-30 13:42:40,22388,19247,49.99,241347,1,2014-08-24 12:42:40,1
973,2014-08-30 18:14:15,22397,19254,49.99,261811,1,2014-08-24 16:14:15,2
974,2014-08-30 19:26:48,22330,19202,49.99,261165,1,2014-08-22 15:26:48,2
975,2014-08-30 22:08:04,22361,19226,49.99,261511,1,2014-08-23 14:08:04,1
976,2014-08-31 4:53:28,22560,19369,49.99,263241,1,2014-08-27 5:53:28,1
977,2014-08-31 5:36:39,21988,18951,49.99,258220,1,2014-08-17 21:36:39,1
978,2014-08-31 5:47:28,22371,19234,49.99,261602,1,2014-08-23 20:47:28,1
979,2014-08-31 8:14:10,22462,19300,49.99,262326,1,2014-08-25 16:14:10,1
980,2014-08-31 14:51:05,22680,19456,49.99,250017,1,2014-08-28 20:51:05,1
981,2014-08-31 17:01:16,22199,19104,49.99,259975,1,2014-08-20 17:01:16,1
982,2014-08-31 17:08:33,22648,19433,49.99,224340,1,2014-08-28 13:08:33,2
983,2014-08-31 22:08:57,22180,19089,49.99,259830,1,2014-08-20 14:08:57,2
984,2014-08-31 23:50:15,22292,19174,49.99,260795,1,2014-08-22 0:50:15,2
985,2014-09-01 3:54:29,22621,19412,49.99,263793,1,2014-08-28 2:54:29,1
986,2014-09-01 13:40:49,22087,19018,49.99,258904,1,2014-08-19 1:40:49,1
987,2014-09-01 14:38:53,22148,19064,49.99,259522,1,2014-08-20 2:38:53,1
988,2014-09-02 6:16:54,22784,19531,49.99,265229,1,2014-08-31 0:16:54,1
989,2014-09-02 16:13:43,22610,19403,49.99,263659,1,2014-08-27 19:13:43,1
990,2014-09-02 18:57:06,22442,19285,49.99,262168,1,2014-08-25 11:57:06,2
991,2014-09-02 21:25:36,22219,19118,49.99,260121,1,2014-08-20 21:25:36,1
992,2014-09-03 3:36:22,22437,19282,49.99,241793,1,2014-08-25 11:36:22,1
993,2014-09-03 3:41:42,22268,19155,49.99,260582,1,2014-08-21 16:41:42,1
994,2014-09-03 8:16:05,22699,19470,49.99,234765,1,2014-08-29 9:16:05,2
995,2014-09-03 8:48:56,22506,19330,49.99,262771,1,2014-08-26 11:48:56,1
996,2014-09-03 8:57:27,22586,19386,49.99,234860,1,2014-08-27 12:57:27,2
997,2014-09-03 9:31:26,22671,19449,49.99,264213,1,2014-08-28 17:31:26,1
998,2014-09-03 10:05:12,22807,19547,49.99,240266,1,2014-08-31 16:05:12,2
999,2014-09-03 10:09:00,22805,19545,45.99,265364,3,2014-08-31 15:09:00,1
1000,2014-09-03 11:09:05,22644,19429,49.99,263996,1,2014-08-28 12:09:05,1
1001,2014-09-03 16:15:19,22766,19517,45.99,265011,3,2014-08-30 8:15:19,1
1002,2014-09-03 20:46:28,22823,19558,49.99,265488,1,2014-08-31 21:46:28,2
1003,2014-09-03 20:59:52,22359,19225,49.99,231346,1,2014-08-23 11:59:52,2
1004,2014-09-03 22:11:50,22690,19464,29.99,239641,1,2014-08-29 0:11:50,2
1005,2014-09-03 22:17:44,22526,19345,49.99,262962,1,2014-08-26 16:17:44,2
1006,2014-09-04 4:42:09,22276,19161,49.99,239322,1,2014-08-21 17:42:09,1
1007,2014-09-04 6:36:44,22343,19211,49.99,261322,1,2014-08-22 20:36:44,2
1008,2014-09-04 7:07:47,22637,19423,49.99,263946,1,2014-08-28 11:07:47,2
1009,2014-09-04 10:10:37,22468,19304,49.99,262408,1,2014-08-25 18:10:37,2
1010,2014-09-04 10:51:37,22259,19147,49.99,260471,1,2014-08-21 13:51:37,1
1011,2014-09-04 11:23:41,22287,19169,49.99,260729,1,2014-08-21 21:23:41,1
1012,2014-09-04 17:52:39,22279,19163,49.99,239251,1,2014-08-21 17:52:39,1
1013,2014-09-04 20:22:40,22244,19136,49.99,260274,1,2014-08-21 8:22:40,1
1014,2014-09-04 22:43:02,22646,19431,49.99,241377,1,2014-08-28 12:43:02,1
1015,2014-09-05 0:50:56,22382,19242,49.99,261690,1,2014-08-24 8:50:56,2
1016,2014-09-05 1:12:30,22530,19348,49.99,263008,1,2014-08-26 17:12:30,1
1017,2014-09-05 1:29:37,22341,19210,49.99,261297,1,2014-08-22 19:29:37,2
1018,2014-09-05 2:37:38,22550,19362,49.99,263177,1,2014-08-26 23:37:38,1
1019,2014-09-05 2:37:59,22578,19381,49.99,239717,1,2014-08-27 11:37:59,2
1020,2014-09-05 4:11:01,22960,19652,49.99,266398,1,2014-09-02 16:11:01,1
1021,2014-09-05 7:18:20,22880,19597,49.99,254631,1,2014-09-01 16:18:20,2
1022,2014-09-05 10:19:50,22783,19530,49.99,265204,1,2014-08-30 21:19:50,1
1023,2014-09-05 11:50:27,22742,19499,49.99,264779,1,2014-08-29 16:50:27,1
1024,2014-09-05 15:51:55,22262,19150,49.99,260513,1,2014-08-21 14:51:55,1
1025,2014-09-05 16:29:04,22528,19346,49.99,262972,1,2014-08-26 16:29:04,1
1026,2014-09-05 20:03:07,22548,19360,49.99,263159,1,2014-08-26 23:03:07,1
1027,2014-09-05 23:29:04,22332,19203,49.99,261163,1,2014-08-22 15:29:04,1
1028,2014-09-06 13:18:33,23085,19742,59.99,267575,2,2014-09-04 12:18:33,1
1029,2014-09-06 16:38:37,22822,19557,49.99,240209,1,2014-08-31 21:38:37,1
1030,2014-09-06 17:47:26,22878,19596,49.99,265816,1,2014-09-01 15:47:26,2
1031,2014-09-06 17:49:44,23035,19709,45.99,267111,3,2014-09-03 16:49:44,1
1032,2014-09-06 20:01:57,22790,19535,29.99,265245,3,2014-08-31 4:01:57,2
1033,2014-09-06 20:02:50,22688,19463,49.99,264364,1,2014-08-29 0:02:50,1
1034,2014-09-06 23:29:39,23051,19720,49.99,267267,1,2014-09-03 22:29:39,2
1035,2014-09-06 23:32:24,22964,19655,49.99,266415,1,2014-09-02 16:32:24,1
1036,2014-09-07 0:29:01,22502,19327,49.99,262747,1,2014-08-26 11:29:01,1
1037,2014-09-07 1:37:44,22893,19604,49.99,265897,1,2014-09-01 18:37:44,1
1038,2014-09-07 6:17:13,22509,19333,49.99,262793,1,2014-08-26 12:17:13,1
1039,2014-09-07 7:04:04,23132,19776,49.99,267978,1,2014-09-04 23:04:04,2
1040,2014-09-07 7:47:09,22440,19284,49.99,262160,1,2014-08-25 11:47:09,2
1041,2014-09-07 7:47:54,22396,19253,49.99,250225,1,2014-08-24 15:47:54,1
1042,2014-09-07 9:25:21,22381,19241,45.99,261687,3,2014-08-24 8:25:21,1
1043,2014-09-07 10:19:47,22368,19232,49.99,261571,1,2014-08-23 18:19:47,2
1044,2014-09-07 14:36:49,22384,19243,49.99,261695,1,2014-08-24 9:36:49,1
1045,2014-09-07 16:28:32,23135,19778,49.99,267992,1,2014-09-05 0:28:32,1
1046,2014-09-07 23:30:27,22767,19518,49.99,265055,1,2014-08-30 11:30:27,2
1047,2014-09-08 2:06:05,22987,19673,49.99,242445,1,2014-09-03 1:06:05,2
1048,2014-09-08 2:09:17,23031,19706,49.99,267071,1,2014-09-03 16:09:17,1
1049,2014-09-08 8:06:26,22967,19657,49.99,266452,1,2014-09-02 17:06:26,1
1050,2014-09-08 11:52:52,22428,19275,49.99,262047,1,2014-08-25 8:52:52,1
1051,2014-09-08 12:25:37,22557,19367,49.99,263226,1,2014-08-27 4:25:37,2
1052,2014-09-08 16:57:03,23067,19731,49.99,267465,1,2014-09-04 9:57:03,2
1053,2014-09-08 20:43:21,22806,19546,49.99,265374,1,2014-08-31 15:43:21,1
1054,2014-09-08 23:07:09,22507,19331,49.99,259641,1,2014-08-26 12:07:09,1
1055,2014-09-09 1:02:57,22746,19502,49.99,264828,1,2014-08-29 18:02:57,2
1056,2014-09-09 3:11:04,22508,19332,49.99,262791,1,2014-08-26 12:11:04,1
1057,2014-09-09 6:44:08,22826,19560,49.99,260208,1,2014-08-31 22:44:08,1
1058,2014-09-09 9:56:34,23136,19779,49.99,248814,1,2014-09-05 1:56:34,1
1059,2014-09-09 11:10:42,22448,19290,49.99,262211,1,2014-08-25 13:10:42,1
1060,2014-09-09 15:07:31,22423,19271,49.99,262018,1,2014-08-25 7:07:31,2
1061,2014-09-09 15:50:53,22417,19267,49.99,245521,1,2014-08-25 2:50:53,1
1062,2014-09-09 17:00:06,22710,19476,49.99,256104,1,2014-08-29 11:00:06,1
1063,2014-09-09 17:02:57,22848,19576,49.99,265683,1,2014-09-01 11:02:57,1
1064,2014-09-09 17:31:59,22896,19606,49.99,265914,1,2014-09-01 19:31:59,2
1065,2014-09-09 18:43:19,22906,19613,49.99,265999,1,2014-09-02 1:43:19,1
1066,2014-09-09 21:38:52,23208,19834,49.99,268517,1,2014-09-05 20:38:52,1
1067,2014-09-09 21:56:43,22730,19490,49.99,264700,1,2014-08-29 14:56:43,1
1068,2014-09-09 21:59:40,22812,19551,49.99,265419,1,2014-08-31 17:59:40,2
1069,2014-09-09 23:32:39,22612,19405,49.99,263686,1,2014-08-27 20:32:39,1
1070,2014-09-10 1:33:28,22522,19343,49.99,240775,1,2014-08-26 15:33:28,2
1071,2014-09-10 2:28:06,23064,19729,49.99,267412,1,2014-09-04 8:28:06,2
1072,2014-09-10 2:40:58,22556,19366,49.99,263222,1,2014-08-27 3:40:58,1
1073,2014-09-10 3:13:04,22479,19312,49.99,262459,1,2014-08-25 20:13:04,2
1074,2014-09-10 5:21:09,23104,19757,49.99,267707,1,2014-09-04 15:21:09,2
1075,2014-09-10 8:18:59,22531,19349,49.99,263006,1,2014-08-26 17:18:59,1
1076,2014-09-10 9:23:41,22825,19559,49.99,265499,1,2014-08-31 22:23:41,1
1077,2014-09-10 14:57:09,23017,19695,45.99,266959,1,2014-09-03 13:57:09,2
1078,2014-09-10 15:05:15,23166,19801,49.99,268248,1,2014-09-05 12:05:15,1
1079,2014-09-10 19:15:46,22605,19399,49.99,263609,1,2014-08-27 17:15:46,1
1080,2014-09-10 19:52:43,22743,19500,49.99,242933,1,2014-08-29 16:52:43,2
1081,2014-09-10 20:13:29,23335,19930,49.99,269649,1,2014-09-08 18:13:29,2
1082,2014-09-10 20:36:52,22533,19351,49.99,263020,1,2014-08-26 17:36:52,2
1083,2014-09-11 0:46:57,23359,19947,49.99,269740,1,2014-09-08 21:46:57,1
1084,2014-09-11 3:47:45,22804,19544,49.99,265357,1,2014-08-31 14:47:45,1
1085,2014-09-11 12:18:36,22696,19468,49.99,264461,1,2014-08-29 8:18:36,1
1086,2014-09-11 13:35:16,22516,19339,49.99,262904,1,2014-08-26 14:35:16,2
1087,2014-09-11 15:15:29,22543,19357,49.99,263119,1,2014-08-26 21:15:29,2
1088,2014-09-11 16:32:24,23411,19983,49.99,270107,1,2014-09-09 14:32:24,2
1089,2014-09-11 18:48:22,23123,19770,49.99,223663,1,2014-09-04 18:48:22,2
1090,2014-09-11 19:40:08,23171,19805,49.99,268270,1,2014-09-05 12:40:08,1
1091,2014-09-11 20:22:54,22585,19385,49.99,263404,1,2014-08-27 12:22:54,1
1092,2014-09-11 20:45:50,22753,19507,49.99,264866,1,2014-08-29 19:45:50,1
1093,2014-09-11 23:17:46,22772,19522,49.99,265070,1,2014-08-30 12:17:46,1
1094,2014-09-12 0:29:23,22859,19583,49.99,265725,1,2014-09-01 12:29:23,1
1095,2014-09-12 3:24:51,23202,19829,49.99,263882,1,2014-09-05 19:24:51,1
1096,2014-09-12 7:24:25,23323,19922,49.99,269584,1,2014-09-08 16:24:25,1
1097,2014-09-12 9:22:41,23446,20008,49.99,270342,1,2014-09-09 21:22:41,1
1098,2014-09-12 17:03:22,22840,19570,49.99,265627,1,2014-09-01 9:03:22,1
1099,2014-09-12 20:52:44,23464,20020,49.99,270462,1,2014-09-10 4:52:44,1
1100,2014-09-12 21:06:44,22873,19592,49.99,265799,1,2014-09-01 15:06:44,2
1101,2014-09-12 21:22:18,23236,19855,49.99,268798,1,2014-09-06 20:22:18,2
1102,2014-09-12 23:18:11,23189,19820,49.99,246209,1,2014-09-05 16:18:11,2
1103,2014-09-12 23:39:25,22691,19465,49.99,264371,1,2014-08-29 0:39:25,1
1104,2014-09-13 1:59:48,23256,19871,49.99,268942,1,2014-09-07 11:59:48,1
1105,2014-09-13 2:30:27,22768,19518,59.99,265055,1,2014-08-30 11:30:27,2
1106,2014-09-13 2:32:05,23296,19900,49.99,237534,1,2014-09-08 9:32:05,1
1107,2014-09-13 7:27:58,22865,19587,49.99,253740,1,2014-09-01 13:27:58,2
1108,2014-09-13 13:04:35,22821,19556,49.99,247138,1,2014-08-31 21:04:35,1
1109,2014-09-13 13:24:53,22924,19627,49.99,266115,1,2014-09-02 9:24:53,1
1110,2014-09-13 15:12:47,23203,19830,49.99,268506,1,2014-09-05 20:12:47,1
1111,2014-09-13 23:06:03,23026,19702,49.99,267027,1,2014-09-03 15:06:03,1
1112,2014-09-14 0:27:25,23093,19748,49.99,267623,1,2014-09-04 13:27:25,1
1113,2014-09-14 6:56:56,23526,20067,49.99,267718,1,2014-09-10 19:56:56,1
1114,2014-09-14 11:32:09,23573,20101,49.99,271399,1,2014-09-11 13:32:09,1
1115,2014-09-14 17:04:22,23590,20115,49.99,271504,1,2014-09-11 16:04:22,2
1116,2014-09-14 19:20:26,23215,19840,49.99,268547,1,2014-09-05 23:20:26,1
1117,2014-09-14 21:24:27,22989,19674,49.99,266670,1,2014-09-03 5:24:27,1
1118,2014-09-15 2:05:34,22916,19620,49.99,266040,1,2014-09-02 5:05:34,1
1119,2014-09-15 9:07:33,22935,19634,45.99,266221,3,2014-09-02 12:07:33,1
1120,2014-09-15 13:14:18,23102,19756,49.99,267666,1,2014-09-04 14:14:18,2
1121,2014-09-15 15:02:28,23096,19751,49.99,267656,1,2014-09-04 14:02:28,1
1122,2014-09-15 17:00:08,22846,19575,49.99,265679,1,2014-09-01 11:00:08,2
1123,2014-09-15 19:26:15,22811,19550,49.99,250014,1,2014-08-31 17:26:15,1
1124,2014-09-15 20:44:54,23227,19848,45.99,268667,1,2014-09-06 11:44:54,2
1125,2014-09-15 21:03:07,23152,19791,49.99,268167,1,2014-09-05 10:03:07,2
1126,2014-09-15 23:25:07,23238,19856,49.99,268799,1,2014-09-06 20:25:07,1
1127,2014-09-16 0:25:42,22979,19666,49.99,266557,1,2014-09-02 20:25:42,1
1128,2014-09-16 6:50:13,23691,20192,49.99,240773,1,2014-09-13 17:50:13,2
1129,2014-09-16 12:09:40,23061,19727,45.99,267381,3,2014-09-04 7:09:40,1
1130,2014-09-16 12:37:24,23513,20058,49.99,238073,1,2014-09-10 17:37:24,1
1131,2014-09-16 14:27:24,22892,19603,49.99,242933,1,2014-09-01 18:27:24,1
1132,2014-09-16 15:13:13,22961,19653,49.99,266402,1,2014-09-02 16:13:13,2
1133,2014-09-16 16:12:39,22993,19678,49.99,266734,1,2014-09-03 9:12:39,1
1134,2014-09-16 16:45:35,23358,19946,49.99,269741,1,2014-09-08 21:45:35,1
1135,2014-09-16 16:58:49,23611,20131,49.99,271797,1,2014-09-12 5:58:49,1
1136,2014-09-16 19:37:23,23454,20013,49.99,270394,1,2014-09-09 23:37:23,1
1137,2014-09-16 23:03:11,23146,19787,49.99,268119,1,2014-09-05 9:03:11,1
1138,2014-09-17 0:13:02,23056,19723,49.99,267285,1,2014-09-03 23:13:02,1
1139,2014-09-17 1:59:33,22845,19574,49.99,265681,1,2014-09-01 10:59:33,1
1140,2014-09-17 3:49:22,23661,20171,49.99,228741,1,2014-09-12 18:49:22,1
1141,2014-09-17 7:59:09,23564,20094,49.99,271339,1,2014-09-11 11:59:09,1
1142,2014-09-17 13:38:02,23229,19850,49.99,268683,1,2014-09-06 12:38:02,1
1143,2014-09-17 14:05:54,23674,20181,49.99,272384,1,2014-09-13 10:05:54,2
1144,2014-09-17 18:19:59,22931,19632,49.99,266194,1,2014-09-02 11:19:59,2
1145,2014-09-17 19:42:03,23632,20148,49.99,256393,1,2014-09-12 11:42:03,1
1146,2014-09-17 19:56:27,23232,19853,49.99,268781,1,2014-09-06 18:56:27,2
1147,2014-09-17 20:45:00,23469,20024,49.99,270502,1,2014-09-10 7:45:00,1
1148,2014-09-17 21:19:49,23046,19716,49.99,267209,1,2014-09-03 20:19:49,1
1149,2014-09-17 21:40:11,23313,19915,49.99,266190,1,2014-09-08 13:40:11,1
1150,2014-09-18 0:23:06,23726,20216,45.99,272761,3,2014-09-14 18:23:06,2
1151,2014-09-18 0:49:07,23536,20075,49.99,271137,1,2014-09-11 5:49:07,2
1152,2014-09-18 11:24:57,23244,19862,49.99,268843,1,2014-09-07 0:24:57,2
1153,2014-09-18 16:32:53,23023,19700,49.99,266994,1,2014-09-03 14:32:53,1
1154,2014-09-18 18:25:56,23809,20276,49.99,268179,1,2014-09-15 23:25:56,2
1155,2014-09-18 19:20:35,23777,20254,49.99,273156,1,2014-09-15 13:20:35,2
1156,2014-09-18 20:52:08,23538,20076,49.99,248399,1,2014-09-11 6:52:08,1
1157,2014-09-18 21:26:56,23005,19688,49.99,266882,1,2014-09-03 12:26:56,1
1158,2014-09-19 5:19:30,23765,20245,49.99,273070,1,2014-09-15 11:19:30,1
1159,2014-09-19 11:53:56,23869,20322,59.99,274047,2,2014-09-16 22:53:56,2
1160,2014-09-19 15:08:32,23178,19810,49.99,268323,1,2014-09-05 14:08:32,1
1161,2014-09-19 18:29:46,23276,19885,49.99,269089,1,2014-09-07 21:29:46,1
1162,2014-09-19 21:54:11,23521,20064,49.99,270957,1,2014-09-10 18:54:11,1
1163,2014-09-19 23:23:26,23565,20095,49.99,252891,1,2014-09-11 12:23:26,2
1164,2014-09-20 2:57:21,23292,19898,59.99,262875,2,2014-09-08 8:57:21,2
1165,2014-09-20 4:24:00,23420,19988,29.99,270138,2,2014-09-09 15:24:00,2
1166,2014-09-20 9:57:01,23569,20098,49.99,271379,1,2014-09-11 12:57:01,1
1167,2014-09-20 10:14:12,23147,19788,49.99,248648,1,2014-09-05 9:14:12,2
1168,2014-09-20 12:32:02,23355,19944,49.99,269733,1,2014-09-08 21:32:02,2
1169,2014-09-20 14:57:23,23459,20016,49.99,270401,1,2014-09-09 23:57:23,1
1170,2014-09-20 22:13:18,23288,19894,49.99,269225,1,2014-09-08 6:13:18,1
1171,2014-09-21 0:23:46,23673,20180,49.99,272323,1,2014-09-13 2:23:46,1
1172,2014-09-21 3:15:57,23697,20196,45.99,255794,2,2014-09-14 0:15:57,2
1173,2014-09-21 8:00:26,23251,19867,59.99,268886,2,2014-09-07 8:00:26,1
1174,2014-09-22 0:30:00,23728,20217,49.99,272775,1,2014-09-14 19:30:00,2
1175,2014-09-22 0:39:45,23613,20133,49.99,271807,1,2014-09-12 6:39:45,2
1176,2014-09-22 1:37:38,23644,20158,49.99,249241,1,2014-09-12 14:37:38,1
1177,2014-09-22 3:58:52,23609,20129,49.99,246859,1,2014-09-12 4:58:52,1
1178,2014-09-22 6:05:39,23309,19912,49.99,269446,1,2014-09-08 13:05:39,2
1179,2014-09-22 8:37:38,23560,20091,49.99,230941,1,2014-09-11 11:37:38,1
1180,2014-09-22 10:44:54,23226,19848,49.99,268667,1,2014-09-06 11:44:54,2
1181,2014-09-22 13:19:14,23600,20122,49.99,271658,1,2014-09-11 20:19:14,2
1182,2014-09-22 16:35:52,23687,20189,49.99,272469,1,2014-09-13 16:35:52,1
1183,2014-09-22 17:43:52,23928,20364,49.99,227239,1,2014-09-17 14:43:52,1
1184,2014-09-22 18:50:07,23711,20205,49.99,272629,1,2014-09-14 9:50:07,1
1185,2014-09-22 20:54:53,23403,19978,49.99,242009,1,2014-09-09 13:54:53,2
1186,2014-09-22 21:07:39,23305,19909,49.99,269400,1,2014-09-08 12:07:39,1
1187,2014-09-22 23:54:50,23524,20066,49.99,270985,1,2014-09-10 19:54:50,2
1188,2014-09-23 4:34:43,24079,20479,49.99,275693,1,2014-09-19 14:34:43,1
1189,2014-09-23 12:48:49,23770,20249,45.99,273104,3,2014-09-15 11:48:49,2
1190,2014-09-23 14:57:39,23604,20125,49.99,271737,1,2014-09-11 23:57:39,1
1191,2014-09-23 22:48:26,23746,20231,49.99,272890,1,2014-09-15 1:48:26,1
1192,2014-09-24 4:53:24,23500,20049,49.99,270790,1,2014-09-10 14:53:24,1
1193,2014-09-24 14:58:49,23804,20273,49.99,273453,1,2014-09-15 21:58:49,1
1194,2014-09-24 19:39:05,23701,20199,49.99,272584,1,2014-09-14 3:39:05,2
1195,2014-09-24 23:09:33,24200,20568,49.99,276609,1,2014-09-22 8:09:33,1
1196,2014-09-24 23:56:53,23593,20117,49.99,271535,1,2014-09-11 16:56:53,2
1197,2014-09-25 0:15:57,23596,20119,49.99,271549,1,2014-09-11 17:15:57,1
1198,2014-09-25 2:04:13,23610,20130,49.99,271789,1,2014-09-12 5:04:13,1
1199,2014-09-25 4:23:05,23732,20220,49.99,272799,1,2014-09-14 20:23:05,1
1200,2014-09-25 13:22:23,23579,20105,45.99,247612,1,2014-09-11 14:22:23,2
1201,2014-09-25 14:26:00,23693,20193,49.99,272516,1,2014-09-13 20:26:00,1
1202,2014-09-25 23:17:55,23511,20057,49.99,270869,1,2014-09-10 16:17:55,2
1203,2014-09-26 3:02:14,23714,20207,45.99,268850,1,2014-09-14 11:02:14,2
1204,2014-09-26 3:10:40,24189,20560,49.99,276527,3,2014-09-22 1:10:40,2
1205,2014-09-26 11:28:32,23699,20198,49.99,272562,1,2014-09-14 1:28:32,2
1206,2014-09-27 0:27:43,23559,20090,49.99,245445,1,2014-09-11 11:27:43,1
1207,2014-09-27 20:42:09,24304,20645,49.99,277409,1,2014-09-23 14:42:09,1
1208,2014-09-28 0:12:46,23645,20159,49.99,272080,1,2014-09-12 15:12:46,1
1209,2014-09-28 3:48:41,23769,20248,49.99,273106,1,2014-09-15 11:48:41,1
1210,2014-09-28 7:23:37,23703,20200,49.99,272595,1,2014-09-14 5:23:37,1
1211,2014-09-28 14:21:22,23890,20337,45.99,274148,1,2014-09-17 6:21:22,2
1212,2014-09-28 14:51:05,23664,20174,49.99,272224,1,2014-09-12 19:51:05,2
1213,2014-09-28 19:23:33,23798,20268,49.99,273408,1,2014-09-15 20:23:33,1
1214,2014-09-28 23:04:55,24307,20647,45.99,257531,3,2014-09-23 15:04:55,2
1215,2014-09-28 23:24:15,23741,20228,49.99,272868,1,2014-09-15 0:24:15,2
1216,2014-09-29 0:50:13,23785,20260,49.99,273293,1,2014-09-15 16:50:13,2
1217,2014-09-29 16:01:41,23751,20235,49.99,272951,1,2014-09-15 7:01:41,1
1218,2014-09-29 19:41:24,23774,20251,49.99,273135,1,2014-09-15 12:41:24,1
1219,2014-09-30 8:30:28,23850,20306,45.99,269020,3,2014-09-16 13:30:28,1
1220,2014-09-30 18:19:00,24214,20578,49.99,260267,1,2014-09-22 12:19:00,2
1221,2014-09-30 19:17:55,23761,20242,49.99,273038,1,2014-09-15 10:17:55,2
1222,2014-10-01 1:32:34,24575,20837,49.99,279643,1,2014-09-27 10:32:34,1
1223,2014-10-01 9:42:21,24445,20744,49.99,259845,1,2014-09-25 5:42:21,2
1224,2014-10-01 11:43:58,24610,20861,29.99,279963,1,2014-09-28 13:43:58,2
1225,2014-10-01 16:18:28,24263,20611,45.99,277049,1,2014-09-22 22:18:28,2
1226,2014-10-02 20:54:56,24299,20640,45.99,277376,3,2014-09-23 13:54:56,1
1227,2014-10-03 13:11:33,24531,20805,49.99,279213,1,2014-09-26 13:11:33,1
1228,2014-10-05 2:05:54,24213,20577,45.99,276737,3,2014-09-22 12:05:54,1
1229,2014-10-05 6:53:43,24205,20571,29.99,276667,1,2014-09-22 9:53:43,2
1230,2014-10-05 15:31:04,24333,20664,49.99,277581,1,2014-09-23 18:31:04,1
1231,2014-10-06 14:13:02,24187,20559,49.99,257098,1,2014-09-22 0:13:02,1
1232,2014-10-06 16:48:44,24750,20966,59.99,281030,2,2014-09-30 14:48:44,1
1233,2014-10-06 18:52:32,24488,20775,59.99,278757,2,2014-09-25 15:52:32,2
