order_order_id,user_id,cogs_usd,price_usd,created_at,product_id,Month,profit,Year,product name,,
27752,352533,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27753,335953,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27753,335953,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27754,352548,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27755,352556,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27756,340712,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27757,338206,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27757,338206,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27758,321624,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27758,321624,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27759,352590,22.49,59.99,1/14/2015,2,January,37.50,2015,The Forever Love Bear,,
27759,352590,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27760,352596,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27760,352596,22.49,59.99,1/14/2015,2,January,37.50,2015,The Forever Love Bear,,
27761,352607,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27762,352610,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27763,352614,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27764,304047,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27764,304047,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27766,352670,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27767,352681,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27767,352681,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27768,352679,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27769,352697,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27770,352715,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27771,352720,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27771,352720,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27772,335622,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27773,287949,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27774,352733,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27774,352733,22.49,59.99,1/14/2015,2,January,37.50,2015,The Forever Love Bear,,
27775,352737,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27776,352744,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27776,352744,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27777,352757,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27778,352778,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27779,352829,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27780,352832,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27781,352840,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27782,314989,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27783,352884,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27783,352884,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27784,352893,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27784,352893,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27785,352898,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27785,352898,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27786,339393,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27786,339393,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27787,352913,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27787,352913,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27788,352920,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27789,352930,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27790,318975,22.49,59.99,1/14/2015,2,January,37.50,2015,The Forever Love Bear,,
27791,344603,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27792,352942,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27793,320431,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27794,352946,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27795,352949,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27795,352949,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27796,310739,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27797,352973,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27798,352971,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27799,326014,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27800,352981,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27800,352981,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27801,352982,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27802,352987,22.49,59.99,1/14/2015,2,January,37.50,2015,The Forever Love Bear,,
27802,352987,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27803,352988,22.49,59.99,1/14/2015,2,January,37.50,2015,The Forever Love Bear,,
27803,352988,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27804,352992,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27804,352992,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27805,352999,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27806,308570,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27807,353007,22.49,59.99,1/14/2015,2,January,37.50,2015,The Forever Love Bear,,
27808,353019,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27809,353015,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27809,353015,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27810,353030,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27811,353040,9.49,29.99,1/14/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27813,353060,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27815,328718,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27816,338987,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27817,313502,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27818,353135,22.49,59.99,1/14/2015,2,January,37.50,2015,The Forever Love Bear,,
27819,353151,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27820,353153,19.49,49.99,1/14/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27820,353153,22.49,59.99,1/14/2015,2,January,37.50,2015,The Forever Love Bear,,
27821,353157,14.49,45.99,1/14/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27822,353200,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27823,353202,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27824,353206,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27825,353213,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27825,353213,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27826,353229,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27826,353229,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27827,353242,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27827,353242,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27828,353256,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27828,353256,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27829,353260,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27829,353260,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27830,353266,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27831,299732,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27831,299732,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27832,353271,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27832,353271,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27833,316954,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27833,316954,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27834,353291,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27835,353292,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27836,306556,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27837,353310,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27837,353310,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27838,353320,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27838,353320,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27839,353317,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27840,353331,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27840,353331,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27841,353324,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27842,353329,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27843,305243,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27844,353370,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27845,353374,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27846,296219,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27846,296219,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27847,353390,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27848,353392,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27849,353411,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27850,353429,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27852,353455,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27854,353458,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27855,353490,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27856,353489,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27857,353500,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27857,353500,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27858,353535,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27859,353544,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27859,353544,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27860,353547,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27861,341647,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27862,305694,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27863,342460,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27864,353570,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27864,353570,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27865,353577,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27866,353583,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27868,290506,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27869,353628,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27869,353628,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27870,353622,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27870,353622,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27871,318927,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27871,318927,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27872,353639,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27873,342568,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27874,353640,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27874,353640,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27875,353644,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27875,353644,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27876,353650,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27877,353666,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27878,353667,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27879,353669,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27880,353678,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27881,353703,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27882,353711,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27883,299545,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27884,353746,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27885,353747,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27885,353747,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27886,353759,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27887,353761,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27888,353763,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27889,353764,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27890,300017,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27890,300017,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27891,346150,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27893,353789,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27895,353803,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27896,353822,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27896,353822,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27897,353827,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27897,353827,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27898,332982,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27899,353839,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27900,353845,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27900,353845,14.49,45.99,1/15/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27901,353848,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27902,353850,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27902,353850,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27903,353851,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27903,353851,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27904,353856,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27905,353867,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27905,353867,9.49,29.99,1/15/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27906,353869,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27907,353874,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27907,353874,22.49,59.99,1/15/2015,2,January,37.50,2015,The Forever Love Bear,,
27908,353900,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27909,314799,19.49,49.99,1/15/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27910,301696,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27911,322121,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27912,353914,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27912,353914,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27913,353933,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27914,353956,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27914,353956,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27915,320948,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27916,340188,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27917,353998,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27918,354002,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27919,354005,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27920,354028,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27920,354028,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27921,354041,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27922,354051,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27923,354060,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27924,295004,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27925,354078,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27926,303306,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27926,303306,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27927,354098,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27928,354096,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27929,354112,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27930,354120,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27930,354120,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27931,354138,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27932,354171,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27933,354169,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27933,354169,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27934,354197,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27935,354212,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27936,354224,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27936,354224,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27937,354239,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27938,354241,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27939,354266,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27939,354266,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27940,354270,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27941,354285,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27941,354285,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27942,354297,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27944,354317,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27945,354330,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27946,316733,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27947,354327,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27947,354327,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27948,354337,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27948,354337,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27949,354342,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27950,354350,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27952,354375,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27953,354382,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27953,354382,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27954,354384,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27955,354392,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27956,328237,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27956,328237,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27957,354411,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27958,354416,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27959,354441,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27960,354450,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27960,354450,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27961,330233,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27961,330233,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27962,304398,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27962,304398,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27963,354458,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27964,354464,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27965,354470,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27966,354483,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27966,354483,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27967,354484,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27968,354485,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27970,327983,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27970,327983,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27971,335192,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27971,335192,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27972,354510,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27972,354510,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27973,354514,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27973,354514,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27974,354524,14.49,45.99,1/16/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27974,354524,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27975,354546,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27975,354546,9.49,29.99,1/16/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27976,354580,22.49,59.99,1/16/2015,2,January,37.50,2015,The Forever Love Bear,,
27977,354601,19.49,49.99,1/16/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27978,276897,19.49,49.99,1/17/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27979,354645,19.49,49.99,1/17/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27980,354650,14.49,45.99,1/17/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27981,354661,19.49,49.99,1/17/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27982,354665,19.49,49.99,1/17/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27983,354670,9.49,29.99,1/17/2015,4,January,20.50,2015,The Hudson River Mini bear,,
27984,354671,19.49,49.99,1/17/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27984,354671,22.49,59.99,1/17/2015,2,January,37.50,2015,The Forever Love Bear,,
27986,354703,14.49,45.99,1/17/2015,3,January,31.50,2015,The Birthday Sugar Panda,,
27987,354706,19.49,49.99,1/17/2015,1,January,30.50,2015,The original Mr. Fuzzy,,
27988,354711,22.49,59.99,1/17/2015,2,January,37.50,2015,The Forever Love Bear,,
